time,x,y,v1,v2
0,0.0,0.0,0.0,41.988021644439065
0,0.0,0.041666666666666664,2.428513085408581,39.5158722749532
0,0.0,0.08333333333333333,3.070657075859261,41.970308117956286
0,0.0,0.125,3.1319198118917715,42.00502834255234
0,0.0,0.16666666666666666,4.6480339428166255,39.584679116873865
0,0.0,0.20833333333333331,7.104404232630647,43.86497156267818
0,0.0,0.25,0.0,42.780524500528315
0,0.0,0.29166666666666663,1.779112082078706,37.96866474317311
0,0.0,0.3333333333333333,2.380957907422634,40.289393632597026
0,0.0,0.375,0.0,40.25541899618553
0,0.0,0.41666666666666663,0.0,41.60366127793258
0,0.0,0.4583333333333333,0.38721817641677364,38.34188819162305
0,0.0,0.5,0.0,38.77056957959201
0,0.0,0.5416666666666666,0.0,40.76628467294593
0,0.0,0.5833333333333333,3.4214644468122626,42.72190488247361
0,0.0,0.625,0.0,40.03935022641094
0,0.0,0.6666666666666666,0.0,41.74567231291893
0,0.0,0.7083333333333333,3.746642699247403,41.496291588484546
0,0.0,0.75,2.771083052407771,42.0910099837103
0,0.0,0.7916666666666666,6.016747956380584,37.44681040129527
0,0.0,0.8333333333333333,0.0,41.063312718715686
0,0.0,0.875,2.5461584044446726,40.63909331089078
0,0.0,0.9166666666666666,1.7031227833199312,39.1131022802717
0,0.0,0.9583333333333333,0.0,40.02704010064051
0,0.0,1.0,3.3652908740885867,42.85290861371581
0,0.041666666666666664,0.0,0.0,44.35488930151788
0,0.041666666666666664,0.041666666666666664,0.0,44.03277018262062
0,0.041666666666666664,0.08333333333333333,0.0,43.8995418665879
0,0.041666666666666664,0.125,0.0,43.90393154591188
0,0.041666666666666664,0.16666666666666666,0.0,42.34916760105808
0,0.041666666666666664,0.20833333333333331,0.4537641582976629,43.31705983997531
0,0.041666666666666664,0.25,0.0868052704812016,43.15448019852185
0,0.041666666666666664,0.29166666666666663,2.4552848608033004,42.361281055526916
0,0.041666666666666664,0.3333333333333333,3.0756884274162513,46.65659918051562
0,0.041666666666666664,0.375,0.0,47.48313671508199
0,0.041666666666666664,0.41666666666666663,8.120731901177914,44.87880056765688
0,0.041666666666666664,0.4583333333333333,0.0,40.7612626647203
0,0.041666666666666664,0.5,0.0,47.54451021459037
0,0.041666666666666664,0.5416666666666666,2.3007153428722686,45.50871240054246
0,0.041666666666666664,0.5833333333333333,0.0,42.50435681602382
0,0.041666666666666664,0.625,1.488940758120813,41.775093128874744
0,0.041666666666666664,0.6666666666666666,0.0,45.014955152620644
0,0.041666666666666664,0.7083333333333333,0.1440498849264271,45.04177901974843
0,0.041666666666666664,0.75,0.0,45.18901023324362
0,0.041666666666666664,0.7916666666666666,1.618640529615925,40.69323803977877
0,0.041666666666666664,0.8333333333333333,0.0,42.54569792353483
0,0.041666666666666664,0.875,2.622347681635925,44.59681088454314
0,0.041666666666666664,0.9166666666666666,1.1319536330859978,44.33851543086615
0,0.041666666666666664,0.9583333333333333,2.545905891406305,45.88334624533922
0,0.041666666666666664,1.0,0.0,40.81082623224198
0,0.08333333333333333,0.0,2.6692978851115816,46.37182038759464
0,0.08333333333333333,0.041666666666666664,0.19522197302631064,46.44306826111152
0,0.08333333333333333,0.08333333333333333,0.0,43.76937616156767
0,0.08333333333333333,0.125,3.8571357594768143,48.976863850574865
0,0.08333333333333333,0.16666666666666666,3.7250243202395312,47.20714808242718
0,0.08333333333333333,0.20833333333333331,1.0743245840042583,45.9528194446361
0,0.08333333333333333,0.25,0.2727952389491211,45.98500663130625
0,0.08333333333333333,0.29166666666666663,0.0,47.20108512404696
0,0.08333333333333333,0.3333333333333333,6.796637181935072,43.02359585367707
0,0.08333333333333333,0.375,2.4138218782817185,48.14198131019865
0,0.08333333333333333,0.41666666666666663,0.0,47.4175786761201
0,0.08333333333333333,0.4583333333333333,0.4218732536560882,45.86271334754567
0,0.08333333333333333,0.5,0.0,43.97833241465017
0,0.08333333333333333,0.5416666666666666,6.844284513790237,51.485813817583235
0,0.08333333333333333,0.5833333333333333,6.357506468274395,46.21509228315118
0,0.08333333333333333,0.625,1.1505045298584151,47.545095054165195
0,0.08333333333333333,0.6666666666666666,0.0,46.273652071724726
0,0.08333333333333333,0.7083333333333333,2.1349207480437355,45.94743289734691
0,0.08333333333333333,0.75,0.0,44.25464149369892
0,0.08333333333333333,0.7916666666666666,1.0201949540799073,46.116555997876766
0,0.08333333333333333,0.8333333333333333,0.0,49.50263452536291
0,0.08333333333333333,0.875,0.3391615042371282,45.35580632512088
0,0.08333333333333333,0.9166666666666666,0.0,51.10650043470328
0,0.08333333333333333,0.9583333333333333,0.0,50.364575468114886
0,0.08333333333333333,1.0,5.76638002641984,46.47048817923622
0,0.125,0.0,0.0,52.6390524944307
0,0.125,0.041666666666666664,0.9758831169529227,48.739769890195255
0,0.125,0.08333333333333333,7.291061919411482,50.15042062966805
0,0.125,0.125,1.3286616473468087,49.87847267637005
0,0.125,0.16666666666666666,0.0,50.04983627598188
0,0.125,0.20833333333333331,0.0,50.816498102862305
0,0.125,0.25,4.225698610406396,51.97183227339201
0,0.125,0.29166666666666663,4.775662309347871,52.79237314374898
0,0.125,0.3333333333333333,3.0661784696482712,48.59246862553759
0,0.125,0.375,3.889086692023418,46.50302227069659
0,0.125,0.41666666666666663,0.0,50.38137320849413
0,0.125,0.4583333333333333,0.0,52.745197439851566
0,0.125,0.5,0.0,46.80583140301036
0,0.125,0.5416666666666666,0.0,48.27341674413471
0,0.125,0.5833333333333333,0.0,49.48556664884241
0,0.125,0.625,4.164789322317468,49.468557351834875
0,0.125,0.6666666666666666,0.7242431784172738,47.82147763709639
0,0.125,0.7083333333333333,1.9990849997731288,48.25147764919281
0,0.125,0.75,0.0,52.40910604527309
0,0.125,0.7916666666666666,0.0,47.622031903827306
0,0.125,0.8333333333333333,0.0,51.10367132024244
0,0.125,0.875,0.0,49.00515597865951
0,0.125,0.9166666666666666,2.3075515401497215,53.59531482638915
0,0.125,0.9583333333333333,0.0,49.913088893723504
0,0.125,1.0,0.0,53.764017055165375
0,0.16666666666666666,0.0,0.0,52.82501072696306
0,0.16666666666666666,0.041666666666666664,0.5868839576721468,51.1178811834751
0,0.16666666666666666,0.08333333333333333,0.0,50.42761854041282
0,0.16666666666666666,0.125,5.9557100837438135,52.65119074971234
0,0.16666666666666666,0.16666666666666666,0.0,55.286528346054325
0,0.16666666666666666,0.20833333333333331,0.0,55.752649531587274
0,0.16666666666666666,0.25,6.106112956069568,51.41161042220526
0,0.16666666666666666,0.29166666666666663,2.807124182416647,52.754984827527416
0,0.16666666666666666,0.3333333333333333,3.6272168548713943,53.03405583731226
0,0.16666666666666666,0.375,0.0,54.20635905140808
0,0.16666666666666666,0.41666666666666663,0.0,53.30862573376386
0,0.16666666666666666,0.4583333333333333,4.260212919737262,55.38068613317719
0,0.16666666666666666,0.5,2.903376730981113,50.107905636499254
0,0.16666666666666666,0.5416666666666666,3.132177712951021,52.34913365638435
0,0.16666666666666666,0.5833333333333333,4.562180813966143,52.558453482755276
0,0.16666666666666666,0.625,5.880989066827708,53.97827896330653
0,0.16666666666666666,0.6666666666666666,0.09666931431283861,53.53668213838561
0,0.16666666666666666,0.7083333333333333,0.0,54.09775128584341
0,0.16666666666666666,0.75,0.47674932129130065,50.756541391887694
0,0.16666666666666666,0.7916666666666666,1.6335018156440113,53.58865229913261
0,0.16666666666666666,0.8333333333333333,1.4319770310427424,52.71934991531974
0,0.16666666666666666,0.875,3.1544125034731167,54.5530291517682
0,0.16666666666666666,0.9166666666666666,0.37443157219381684,52.82790642593698
0,0.16666666666666666,0.9583333333333333,0.0,51.759996904620365
0,0.16666666666666666,1.0,2.447051515046726,51.85833827458451
0,0.20833333333333331,0.0,0.0,56.633632385622796
0,0.20833333333333331,0.041666666666666664,4.429704915319147,55.59450010619664
0,0.20833333333333331,0.08333333333333333,3.4731039143757814,57.10470978398769
0,0.20833333333333331,0.125,0.0,56.786652380883915
0,0.20833333333333331,0.16666666666666666,0.0,57.50616060673532
0,0.20833333333333331,0.20833333333333331,0.0,57.8043025016771
0,0.20833333333333331,0.25,3.0281052804636523,54.292205864173894
0,0.20833333333333331,0.29166666666666663,4.441233835406717,55.83909840053721
0,0.20833333333333331,0.3333333333333333,1.0924577670446707,57.87413925816236
0,0.20833333333333331,0.375,6.036954999540404,56.488922474629646
0,0.20833333333333331,0.41666666666666663,3.757652082864392,57.0342462110022
0,0.20833333333333331,0.4583333333333333,0.0,59.4316452920233
0,0.20833333333333331,0.5,4.546840353772028,56.45511310874175
